date,open,high,low,close
2024-08-27 00:30:00,1.11643,1.11652,1.11602,1.11608
2024-08-27 00:45:00,1.11608,1.11619,1.11597,1.11612
2024-08-27 01:00:00,1.11612,1.11644,1.11599,1.1162
2024-08-27 01:15:00,1.11619,1.11681,1.11613,1.11679
2024-08-27 01:30:00,1.11679,1.11696,1.11654,1.11694
2024-08-27 01:45:00,1.11694,1.11708,1.11689,1.11694
2024-08-27 02:00:00,1.11694,1.11705,1.11662,1.11676
2024-08-27 02:15:00,1.11676,1.11694,1.1166,1.11665
2024-08-27 02:30:00,1.11664,1.1167,1.11644,1.1165
2024-08-27 02:45:00,1.1165,1.11684,1.1165,1.11684
2024-08-27 03:00:00,1.11683,1.11691,1.11681,1.1169
2024-08-27 03:15:00,1.1169,1.1169,1.11653,1.1166
2024-08-27 03:30:00,1.1166,1.11676,1.11656,1.11665
2024-08-27 03:45:00,1.11666,1.11671,1.11652,1.1167
2024-08-27 04:00:00,1.1167,1.11686,1.1167,1.1168
2024-08-27 04:15:00,1.11679,1.11682,1.11671,1.1168
2024-08-27 04:30:00,1.11681,1.11696,1.11675,1.11676
2024-08-27 04:45:00,1.11676,1.11691,1.11675,1.11686
2024-08-27 05:00:00,1.11685,1.11725,1.11685,1.1171
2024-08-27 05:15:00,1.1171,1.11711,1.11692,1.11699
2024-08-27 05:30:00,1.117,1.11706,1.11666,1.11668
2024-08-27 05:45:00,1.11668,1.11678,1.11648,1.11669
2024-08-27 06:00:00,1.11668,1.11691,1.11652,1.11672
2024-08-27 06:15:00,1.11672,1.11715,1.1166,1.1169
2024-08-27 06:30:00,1.11689,1.11694,1.11643,1.11644
2024-08-27 06:45:00,1.11643,1.11667,1.11615,1.11619
2024-08-27 07:00:00,1.11618,1.1169,1.11618,1.11679
2024-08-27 07:15:00,1.11679,1.11728,1.11666,1.11676
2024-08-27 07:30:00,1.11676,1.11706,1.11638,1.11647
2024-08-27 07:45:00,1.11648,1.11686,1.1164,1.11642
2024-08-27 08:00:00,1.11641,1.11707,1.11622,1.11685
2024-08-27 08:15:00,1.11684,1.11738,1.11679,1.11722
2024-08-27 08:30:00,1.11722,1.11741,1.11706,1.11732
2024-08-27 08:45:00,1.11734,1.11738,1.11668,1.11668
2024-08-27 09:00:00,1.11668,1.11736,1.11664,1.11735
2024-08-27 09:15:00,1.11735,1.11788,1.11695,1.11714
2024-08-27 09:30:00,1.11714,1.11747,1.11708,1.11722
2024-08-27 09:45:00,1.11722,1.11724,1.11682,1.11684
2024-08-27 10:00:00,1.11683,1.11701,1.11663,1.11666
2024-08-27 10:15:00,1.11665,1.11691,1.11637,1.11637
2024-08-27 10:30:00,1.11637,1.1165,1.1162,1.11638
2024-08-27 10:45:00,1.1164,1.11669,1.11634,1.11661
2024-08-27 11:00:00,1.11662,1.11678,1.11626,1.11662
2024-08-27 11:15:00,1.11663,1.11698,1.1165,1.11698
2024-08-27 11:30:00,1.11698,1.11699,1.11633,1.11649
2024-08-27 11:45:00,1.1165,1.11668,1.11607,1.11608
2024-08-27 12:00:00,1.11608,1.1165,1.1159,1.11594
2024-08-27 12:15:00,1.11594,1.11598,1.11536,1.11548
2024-08-27 12:30:00,1.11548,1.11587,1.115,1.11557
2024-08-27 12:45:00,1.11557,1.11611,1.11533,1.11587
2024-08-27 13:00:00,1.11586,1.1163,1.1158,1.1161
2024-08-27 13:15:00,1.11609,1.1164,1.11562,1.11564
2024-08-27 13:30:00,1.11564,1.1159,1.11528,1.11534
2024-08-27 13:45:00,1.11534,1.11699,1.11534,1.11684
2024-08-27 14:00:00,1.11685,1.1172,1.1163,1.1165
2024-08-27 14:15:00,1.1165,1.11708,1.11642,1.11701
2024-08-27 14:30:00,1.11702,1.1171,1.11636,1.11686
2024-08-27 14:45:00,1.11686,1.11708,1.11642,1.11662
2024-08-27 15:00:00,1.11663,1.117,1.11646,1.11668
2024-08-27 15:15:00,1.11667,1.11672,1.1162,1.11634
2024-08-27 15:30:00,1.11635,1.11642,1.11593,1.1161
2024-08-27 15:45:00,1.1161,1.1163,1.11588,1.11599
2024-08-27 16:00:00,1.116,1.11666,1.11596,1.11658
2024-08-27 16:15:00,1.11658,1.11679,1.11615,1.11651
2024-08-27 16:30:00,1.1165,1.11655,1.11636,1.11644
2024-08-27 16:45:00,1.11643,1.11667,1.11633,1.11659
2024-08-27 17:00:00,1.1166,1.11761,1.11646,1.1176
2024-08-27 17:15:00,1.1176,1.11816,1.11756,1.11788
2024-08-27 17:30:00,1.11788,1.11798,1.11764,1.11788
2024-08-27 17:45:00,1.11788,1.11827,1.1177,1.11815
2024-08-27 18:00:00,1.11815,1.11876,1.11802,1.11866
2024-08-27 18:15:00,1.11866,1.11895,1.11855,1.1188
2024-08-27 18:30:00,1.11881,1.11888,1.11855,1.11874
2024-08-27 18:45:00,1.11873,1.11907,1.11854,1.1186
2024-08-27 19:00:00,1.1186,1.1186,1.11814,1.11826
2024-08-27 19:15:00,1.11826,1.11838,1.11818,1.11832
2024-08-27 19:30:00,1.11831,1.11846,1.11817,1.11837
2024-08-27 19:45:00,1.11837,1.11846,1.11832,1.11844
2024-08-27 20:00:00,1.11845,1.11856,1.11828,1.11839
2024-08-27 20:15:00,1.1184,1.11855,1.11839,1.1185
2024-08-27 20:30:00,1.11849,1.1186,1.11845,1.11851
2024-08-27 20:45:00,1.11851,1.11855,1.1184,1.11844
2024-08-27 21:00:00,1.11826,1.11839,1.11812,1.11835
2024-08-27 21:15:00,1.11832,1.11855,1.11818,1.11838
2024-08-27 21:30:00,1.11839,1.11856,1.11838,1.11855
2024-08-27 21:45:00,1.11854,1.11855,1.11838,1.11838
2024-08-27 22:00:00,1.11838,1.11852,1.11838,1.11844
2024-08-27 22:15:00,1.11844,1.11844,1.11834,1.1184
2024-08-27 22:30:00,1.1184,1.11846,1.11838,1.11846
2024-08-27 22:45:00,1.11845,1.11851,1.11839,1.1184
2024-08-27 23:00:00,1.1184,1.11848,1.11835,1.11836
2024-08-27 23:15:00,1.11836,1.1184,1.11825,1.11836
2024-08-27 23:30:00,1.11836,1.11841,1.11798,1.11798
2024-08-27 23:45:00,1.11798,1.11806,1.11748,1.11772
2024-09-06 00:00:00,1.11112,1.11126,1.11102,1.11111
2024-09-06 00:15:00,1.11111,1.11118,1.11098,1.11105
2024-09-06 00:30:00,1.11106,1.11125,1.11101,1.11107
2024-09-06 00:45:00,1.11108,1.11148,1.11099,1.11135
2024-09-06 01:00:00,1.11134,1.11141,1.11102,1.11103
2024-09-06 01:15:00,1.11102,1.1114,1.111,1.11124
2024-09-06 01:30:00,1.11124,1.11124,1.11104,1.11123
2024-09-06 01:45:00,1.11122,1.11134,1.11101,1.11109
2024-09-06 02:00:00,1.11108,1.1112,1.11101,1.11112
2024-09-06 02:15:00,1.11113,1.11129,1.11112,1.11124
2024-09-06 02:30:00,1.11122,1.11127,1.11098,1.1111
2024-09-06 02:45:00,1.1111,1.11114,1.11094,1.11112
2024-09-06 03:00:00,1.11112,1.11135,1.11111,1.11132
2024-09-06 03:15:00,1.11132,1.11144,1.11123,1.11138
2024-09-06 03:30:00,1.11139,1.1116,1.11137,1.11155
2024-09-06 03:45:00,1.11154,1.11164,1.11146,1.11154
2024-09-06 04:00:00,1.11153,1.1117,1.1114,1.11162
2024-09-06 04:15:00,1.11163,1.1117,1.11158,1.11168
2024-09-06 04:30:00,1.11168,1.11172,1.11154,1.11164
2024-09-06 04:45:00,1.11164,1.11177,1.11154,1.1116
2024-09-06 05:00:00,1.1116,1.11188,1.11157,1.1118
2024-09-06 05:15:00,1.11179,1.11184,1.11166,1.11174
2024-09-06 05:30:00,1.11174,1.11174,1.11141,1.11162
2024-09-06 05:45:00,1.11162,1.11175,1.11145,1.11171
2024-09-06 06:00:00,1.11172,1.11198,1.11143,1.11198
2024-09-06 06:15:00,1.11196,1.11199,1.11166,1.11178
2024-09-06 06:30:00,1.11177,1.1118,1.1115,1.11176
2024-09-06 06:45:00,1.11178,1.1121,1.1116,1.11208
2024-09-06 07:00:00,1.11208,1.11208,1.11177,1.11178
2024-09-06 07:15:00,1.11178,1.11202,1.11147,1.11188
2024-09-06 07:30:00,1.11188,1.1119,1.11111,1.11124
2024-09-06 07:45:00,1.11124,1.11161,1.1111,1.1116
2024-09-06 08:00:00,1.1116,1.11189,1.11138,1.11144
2024-09-06 08:15:00,1.11144,1.11175,1.1113,1.11163
2024-09-06 08:30:00,1.11163,1.11184,1.11155,1.11168
2024-09-06 08:45:00,1.11166,1.1121,1.11153,1.11175
2024-09-06 09:00:00,1.11175,1.11175,1.11086,1.11089
2024-09-06 09:15:00,1.11088,1.11119,1.11078,1.11082
2024-09-06 09:30:00,1.11083,1.11113,1.11076,1.11089
2024-09-06 09:45:00,1.11088,1.11136,1.11082,1.11134
2024-09-06 10:00:00,1.11134,1.11139,1.111,1.11128
2024-09-06 10:15:00,1.11128,1.1113,1.1107,1.11084
2024-09-06 10:30:00,1.11085,1.11109,1.11074,1.11095
2024-09-06 10:45:00,1.11096,1.11109,1.1107,1.11076
2024-09-06 11:00:00,1.11076,1.11099,1.11056,1.11071
2024-09-06 11:15:00,1.11072,1.11084,1.11042,1.11058
2024-09-06 11:30:00,1.11056,1.11081,1.11028,1.11075
2024-09-06 11:45:00,1.11074,1.11086,1.11053,1.11071
2024-09-06 12:00:00,1.11072,1.11079,1.1101,1.11034
2024-09-06 12:15:00,1.11035,1.11106,1.11013,1.1109
2024-09-06 12:30:00,1.11089,1.11557,1.10755,1.11343
2024-09-06 12:45:00,1.11344,1.11363,1.11179,1.11211
2024-09-06 13:00:00,1.11212,1.11257,1.11032,1.11071
2024-09-06 13:15:00,1.1107,1.11087,1.10882,1.10954
2024-09-06 13:30:00,1.10955,1.11008,1.1074,1.10742
2024-09-06 13:45:00,1.1074,1.10839,1.10658,1.10836
2024-09-06 14:00:00,1.10836,1.10916,1.10734,1.10888
2024-09-06 14:15:00,1.10889,1.10963,1.1084,1.10874
2024-09-06 14:30:00,1.10874,1.11134,1.10818,1.11051
2024-09-06 14:45:00,1.11051,1.11104,1.10978,1.11022
2024-09-06 15:00:00,1.11022,1.11353,1.10844,1.10968
2024-09-06 15:15:00,1.10968,1.11086,1.10943,1.11058
2024-09-06 15:30:00,1.11059,1.11062,1.10896,1.10917
2024-09-06 15:45:00,1.10918,1.10942,1.10832,1.10858
2024-09-06 16:00:00,1.10856,1.10858,1.10758,1.1076
2024-09-06 16:15:00,1.10758,1.1079,1.10712,1.10785
2024-09-06 16:30:00,1.10786,1.10813,1.10711,1.10727
2024-09-06 16:45:00,1.10728,1.10784,1.10699,1.1077
2024-09-06 17:00:00,1.1077,1.10806,1.10697,1.10798
2024-09-06 17:15:00,1.10799,1.10895,1.10799,1.10873
2024-09-06 17:30:00,1.10873,1.10874,1.10812,1.10827
2024-09-06 17:45:00,1.10828,1.1087,1.10803,1.10848
2024-09-06 18:00:00,1.10849,1.10869,1.10783,1.10827
2024-09-06 18:15:00,1.10828,1.10862,1.1081,1.10861
2024-09-06 18:30:00,1.10862,1.1087,1.108,1.10826
2024-09-06 18:45:00,1.10826,1.1087,1.10812,1.10864
2024-09-06 19:00:00,1.10863,1.10864,1.10824,1.10856
2024-09-06 19:15:00,1.10856,1.10896,1.10842,1.10894
2024-09-06 19:30:00,1.10893,1.10895,1.10863,1.10873
2024-09-06 19:45:00,1.10872,1.10894,1.10861,1.10886
2024-09-06 20:00:00,1.10887,1.1089,1.10861,1.1087
2024-09-06 20:15:00,1.10871,1.10883,1.10866,1.10871
2024-09-06 20:30:00,1.10872,1.10874,1.10848,1.10856
2024-09-06 20:45:00,1.10858,1.10869,1.1085,1.10863
2024-09-06 21:00:00,1.10831,1.10848,1.10831,1.1084
2024-09-06 21:15:00,1.10839,1.10852,1.10827,1.10845
2024-09-06 21:30:00,1.10844,1.10844,1.10841,1.10843
2024-09-06 21:45:00,1.10844,1.10844,1.10835,1.10842
2024-09-08 22:00:00,1.10839,1.10893,1.10838,1.1088
2024-09-08 22:15:00,1.10879,1.10886,1.10867,1.10878
2024-09-08 22:30:00,1.10878,1.10901,1.10877,1.10894
2024-09-08 22:45:00,1.10894,1.10906,1.10869,1.10869
2024-09-08 23:00:00,1.1087,1.10899,1.1087,1.10891
2024-09-08 23:15:00,1.10891,1.10905,1.10885,1.10904
2024-09-08 23:30:00,1.10904,1.10909,1.10895,1.10909
2024-09-08 23:45:00,1.1091,1.10912,1.10866,1.10868
2024-09-09 00:00:00,1.10866,1.10897,1.10852,1.10887
2024-09-09 00:15:00,1.10888,1.10912,1.10866,1.10868
2024-09-09 00:30:00,1.10867,1.10891,1.10847,1.10848
2024-09-09 00:45:00,1.10848,1.10862,1.10826,1.10835
2024-09-09 01:00:00,1.10835,1.10912,1.10834,1.109
2024-09-09 01:15:00,1.109,1.10904,1.10861,1.10875
2024-09-09 01:30:00,1.10876,1.10878,1.1083,1.1084
2024-09-09 01:45:00,1.10839,1.10852,1.10815,1.10823
2024-09-09 02:00:00,1.10824,1.10831,1.1081,1.10826
2024-09-09 02:15:00,1.10826,1.10826,1.10806,1.10817
2024-09-09 02:30:00,1.10816,1.10834,1.10812,1.10817
2024-09-09 02:45:00,1.10817,1.10828,1.10806,1.10808
2024-09-09 03:00:00,1.10808,1.10812,1.10789,1.10798
2024-09-09 03:15:00,1.10798,1.10817,1.10796,1.10815
2024-09-09 03:30:00,1.10814,1.10817,1.10794,1.10796
2024-09-09 03:45:00,1.10797,1.1082,1.1079,1.108
2024-09-09 04:00:00,1.108,1.10804,1.10787,1.10792
2024-09-09 04:15:00,1.10792,1.10804,1.10786,1.10794
2024-09-09 04:30:00,1.10795,1.10802,1.10758,1.10764
2024-09-09 04:45:00,1.10764,1.10769,1.10748,1.10758
2024-09-09 05:00:00,1.10758,1.1076,1.10736,1.10747
2024-09-09 05:15:00,1.10746,1.10753,1.1073,1.10731
2024-09-09 05:30:00,1.10732,1.10736,1.10705,1.10712
2024-09-09 05:45:00,1.10712,1.10719,1.10691,1.10691
2024-09-09 06:00:00,1.10692,1.1072,1.10678,1.10706
2024-09-09 06:15:00,1.10707,1.10712,1.1065,1.10677
2024-09-09 06:30:00,1.10676,1.10703,1.10656,1.10697
2024-09-09 06:45:00,1.10698,1.10704,1.10607,1.10646
2024-09-09 07:00:00,1.10647,1.10664,1.10552,1.10558
2024-09-09 07:15:00,1.10558,1.10622,1.1055,1.10593
2024-09-09 07:30:00,1.10594,1.10614,1.10568,1.10606
2024-09-09 07:45:00,1.10607,1.10641,1.1059,1.10594
2024-09-09 08:00:00,1.10593,1.10626,1.10546,1.10554
2024-09-09 08:15:00,1.10554,1.10554,1.10456,1.10482
2024-09-09 08:30:00,1.10483,1.10501,1.10467,1.10486
2024-09-09 08:45:00,1.10485,1.10514,1.10472,1.10478
2024-09-09 09:00:00,1.10477,1.10538,1.10458,1.10527
2024-09-09 09:15:00,1.10526,1.10545,1.10512,1.1053
2024-09-09 09:30:00,1.10529,1.10582,1.10511,1.10572
2024-09-09 09:45:00,1.10572,1.10592,1.10558,1.10563
2024-09-09 10:00:00,1.10563,1.10569,1.10476,1.10488
2024-09-09 10:15:00,1.10487,1.10496,1.1042,1.10424
2024-09-09 10:30:00,1.10424,1.10424,1.10371,1.10395
2024-09-09 10:45:00,1.10394,1.10426,1.10383,1.10403
2024-09-09 11:00:00,1.10402,1.10452,1.10402,1.1044
2024-09-09 11:15:00,1.10439,1.10446,1.10382,1.10384
2024-09-09 11:30:00,1.10384,1.10437,1.10359,1.10422
2024-09-09 11:45:00,1.1042,1.1045,1.104,1.1045
2024-09-09 12:00:00,1.10449,1.10449,1.10405,1.10434
2024-09-09 12:15:00,1.10435,1.10442,1.10405,1.10423
2024-09-09 12:30:00,1.10422,1.10491,1.10418,1.1045
2024-09-09 12:45:00,1.1045,1.10462,1.10382,1.10398
2024-09-09 13:00:00,1.10397,1.10505,1.10395,1.105
2024-09-09 13:15:00,1.10499,1.10523,1.10488,1.10498
2024-09-09 13:30:00,1.10496,1.10508,1.10421,1.10448
2024-09-09 13:45:00,1.10448,1.10494,1.10433,1.1047
2024-09-09 14:00:00,1.1047,1.10472,1.10348,1.10382
2024-09-09 14:15:00,1.10382,1.10455,1.10368,1.10424
2024-09-09 14:30:00,1.10425,1.10432,1.10346,1.10354
2024-09-09 14:45:00,1.10353,1.10438,1.10342,1.10422
2024-09-09 15:00:00,1.10422,1.10446,1.10386,1.10414
2024-09-09 15:15:00,1.10415,1.10448,1.10368,1.10368
2024-09-09 15:30:00,1.10368,1.10418,1.10356,1.10411
2024-09-09 15:45:00,1.10412,1.1045,1.10407,1.10417
2024-09-09 16:00:00,1.10416,1.10465,1.10416,1.10451
2024-09-09 16:15:00,1.1045,1.10488,1.10446,1.10481
2024-09-09 16:30:00,1.10482,1.10501,1.10471,1.10488
2024-09-09 16:45:00,1.10489,1.1051,1.10476,1.10489
2024-09-09 17:00:00,1.1049,1.10538,1.10484,1.10532
2024-09-09 17:15:00,1.10532,1.10538,1.10514,1.1052
2024-09-09 17:30:00,1.10519,1.10532,1.1048,1.10486
2024-09-09 17:45:00,1.10487,1.10494,1.10436,1.10437
2024-09-09 18:00:00,1.10436,1.10448,1.10416,1.10427
2024-09-09 18:15:00,1.10427,1.10455,1.10427,1.10442
2024-09-09 18:30:00,1.10442,1.10458,1.10427,1.10447
2024-09-09 18:45:00,1.10448,1.10466,1.10424,1.10431
2024-09-09 19:00:00,1.1043,1.10432,1.10398,1.10416
2024-09-09 19:15:00,1.10416,1.10422,1.10396,1.104
2024-09-09 19:30:00,1.10399,1.10405,1.10383,1.104
2024-09-09 19:45:00,1.104,1.10405,1.10376,1.10384
2024-09-09 20:00:00,1.10384,1.10394,1.10364,1.10392
2024-09-09 20:15:00,1.10392,1.10394,1.10378,1.10386
2024-09-09 20:30:00,1.10384,1.10388,1.10374,1.10375
2024-09-09 20:45:00,1.10376,1.10376,1.10338,1.10352
2024-09-09 21:00:00,1.10382,1.10386,1.10361,1.10374
2024-09-09 21:15:00,1.10374,1.10375,1.10355,1.10363
2024-09-09 21:30:00,1.10363,1.1037,1.10362,1.10369
2024-09-09 21:45:00,1.1037,1.10383,1.10368,1.10376
2024-09-09 22:00:00,1.10377,1.10396,1.10358,1.10388
2024-09-09 22:15:00,1.10388,1.10392,1.1038,1.10384
2024-09-09 22:30:00,1.10384,1.10399,1.10384,1.10391
2024-09-09 22:45:00,1.1039,1.1039,1.10375,1.10378
2024-09-09 23:00:00,1.10378,1.10382,1.10372,1.10374
2024-09-09 23:15:00,1.10374,1.1038,1.10365,1.10375
2024-09-09 23:30:00,1.10376,1.10384,1.10374,1.1038
2024-09-09 23:45:00,1.10379,1.10379,1.10347,1.10355
2024-09-10 00:00:00,1.10354,1.10354,1.10314,1.10329
2024-09-10 00:15:00,1.1033,1.10334,1.10285,1.10298
2024-09-10 00:30:00,1.10296,1.1033,1.10293,1.1033
2024-09-10 00:45:00,1.10329,1.1033,1.10309,1.10309
2024-09-10 01:00:00,1.10309,1.10338,1.10308,1.10328
2024-09-10 01:15:00,1.10328,1.10334,1.10318,1.10328
2024-09-10 01:30:00,1.10328,1.1034,1.10318,1.10332
2024-09-10 01:45:00,1.10331,1.10356,1.10328,1.1035
2024-09-10 02:00:00,1.10354,1.10362,1.10328,1.10334
2024-09-10 02:15:00,1.10335,1.1035,1.10332,1.10344
2024-09-10 02:30:00,1.10344,1.10363,1.10343,1.10348
2024-09-10 02:45:00,1.10348,1.10358,1.10342,1.10349
2024-09-10 03:00:00,1.10355,1.10367,1.10354,1.10365
2024-09-10 03:15:00,1.10364,1.10384,1.10364,1.10372
2024-09-10 03:30:00,1.10372,1.10388,1.10367,1.10378
2024-09-10 03:45:00,1.10378,1.10392,1.10378,1.10386
2024-09-10 04:00:00,1.10386,1.10392,1.10361,1.10372
2024-09-10 04:15:00,1.10373,1.10379,1.10369,1.10374
2024-09-10 04:30:00,1.10374,1.104,1.10374,1.10399
2024-09-10 04:45:00,1.104,1.10407,1.10396,1.10402
2024-09-10 05:00:00,1.10401,1.10404,1.10384,1.10398
2024-09-10 05:15:00,1.10398,1.10414,1.10395,1.10408
2024-09-10 05:30:00,1.10408,1.10415,1.10397,1.10414
2024-09-10 05:45:00,1.10414,1.10428,1.10394,1.10397
2024-09-10 06:00:00,1.10398,1.1042,1.10338,1.10353
2024-09-10 06:15:00,1.10353,1.1039,1.10351,1.10387
2024-09-10 06:30:00,1.10386,1.10435,1.10382,1.10405
2024-09-10 06:45:00,1.10404,1.10499,1.10402,1.10498
2024-09-10 07:00:00,1.10496,1.10496,1.10414,1.10424
2024-09-10 07:15:00,1.10424,1.10453,1.10412,1.10419
2024-09-10 07:30:00,1.10418,1.10445,1.10389,1.10434
2024-09-10 07:45:00,1.10434,1.10441,1.1037,1.10372
2024-09-10 08:00:00,1.10372,1.10399,1.10351,1.10394
2024-09-10 08:15:00,1.10395,1.10402,1.10352,1.10365
2024-09-10 08:30:00,1.10366,1.10381,1.10338,1.1038
2024-09-10 08:45:00,1.10381,1.10386,1.10353,1.1038
2024-09-10 09:00:00,1.1038,1.10388,1.10326,1.10344
2024-09-10 09:15:00,1.10344,1.10384,1.10338,1.1038
2024-09-10 09:30:00,1.1038,1.10424,1.10367,1.10404
2024-09-10 09:45:00,1.10405,1.10424,1.10372,1.10386
2024-09-10 10:00:00,1.10386,1.1042,1.10378,1.10379
2024-09-10 10:15:00,1.10378,1.104,1.10361,1.10376
2024-09-10 10:30:00,1.10375,1.10375,1.1034,1.10358
2024-09-10 10:45:00,1.10358,1.1041,1.10358,1.10405
2024-09-10 11:00:00,1.10407,1.1044,1.10388,1.10392
2024-09-10 11:15:00,1.10391,1.10394,1.1035,1.10357
2024-09-10 11:30:00,1.10356,1.10358,1.10305,1.10314
2024-09-10 11:45:00,1.10315,1.1032,1.10267,1.10314
2024-09-10 12:00:00,1.10314,1.1034,1.10279,1.1034
2024-09-10 12:15:00,1.10341,1.1037,1.10281,1.10284
2024-09-10 12:30:00,1.10283,1.10344,1.10268,1.10298
2024-09-10 12:45:00,1.10299,1.1032,1.10267,1.103
2024-09-10 13:00:00,1.103,1.10349,1.1028,1.1032
2024-09-10 13:15:00,1.1032,1.10349,1.10304,1.10346
2024-09-10 13:30:00,1.10345,1.10345,1.10274,1.10299
2024-09-10 13:45:00,1.10299,1.1032,1.10175,1.10197
2024-09-10 14:00:00,1.10197,1.1023,1.10172,1.10213
2024-09-10 14:15:00,1.10212,1.10236,1.10203,1.10227
2024-09-10 14:30:00,1.10227,1.10227,1.10163,1.10174
2024-09-10 14:45:00,1.10174,1.10204,1.10153,1.10187
2024-09-10 15:00:00,1.10188,1.10236,1.10175,1.10224
2024-09-10 15:15:00,1.10224,1.10262,1.10219,1.10254
2024-09-10 15:30:00,1.10253,1.10269,1.102,1.10225
2024-09-10 15:45:00,1.10224,1.10275,1.10217,1.10252
2024-09-10 16:00:00,1.10251,1.10275,1.10227,1.10248
2024-09-10 16:15:00,1.10246,1.10269,1.10238,1.10263
2024-09-10 16:30:00,1.10261,1.1029,1.10249,1.10286
2024-09-10 16:45:00,1.10285,1.10288,1.1026,1.10268
2024-09-10 17:00:00,1.1026,1.1028,1.10228,1.10228
2024-09-10 17:15:00,1.10228,1.10251,1.10228,1.10247
2024-09-10 17:30:00,1.10248,1.10272,1.10239,1.10252
2024-09-10 17:45:00,1.10251,1.10266,1.1023,1.10232
2024-09-10 18:00:00,1.10231,1.1026,1.10207,1.10248
2024-09-10 18:15:00,1.10248,1.10271,1.10245,1.10266
2024-09-10 18:30:00,1.10267,1.10272,1.10253,1.10264
2024-09-10 18:45:00,1.10265,1.10266,1.10235,1.10246
2024-09-10 19:00:00,1.10246,1.10273,1.10224,1.10264
2024-09-10 19:15:00,1.10264,1.10273,1.1025,1.10259
2024-09-10 19:30:00,1.10258,1.10258,1.10235,1.10255
2024-09-10 19:45:00,1.10255,1.10278,1.10252,1.1027
2024-09-10 20:00:00,1.1027,1.10271,1.10243,1.10247
2024-09-10 20:15:00,1.10246,1.1025,1.10231,1.10235
2024-09-10 20:30:00,1.10234,1.10241,1.10228,1.10229
2024-09-10 20:45:00,1.10228,1.10228,1.10184,1.10194
2024-09-10 21:00:00,1.10192,1.10197,1.10192,1.10194
2024-09-10 21:15:00,1.10193,1.10196,1.10193,1.10196
2024-09-10 21:30:00,1.10196,1.10197,1.10195,1.10195
2024-09-10 21:45:00,1.10195,1.10196,1.10189,1.10194
2024-09-10 22:00:00,1.10192,1.10218,1.10191,1.10212
2024-09-10 22:15:00,1.10213,1.10218,1.10204,1.10209
2024-09-10 22:30:00,1.1021,1.10212,1.10203,1.1021
2024-09-10 22:45:00,1.10211,1.10214,1.10198,1.102
2024-09-10 23:00:00,1.102,1.10224,1.10197,1.10223
2024-09-10 23:15:00,1.10224,1.1024,1.10224,1.10226
2024-09-10 23:30:00,1.10226,1.10227,1.10202,1.10202
2024-09-10 23:45:00,1.10202,1.10215,1.10196,1.10205
2024-09-11 00:00:00,1.10204,1.10222,1.10182,1.10194
2024-09-11 00:15:00,1.10194,1.10211,1.1017,1.10202
2024-09-11 00:30:00,1.10202,1.10219,1.10194,1.10218
2024-09-11 00:45:00,1.10217,1.10229,1.10198,1.10202
2024-09-11 01:00:00,1.10202,1.10205,1.10184,1.10194
2024-09-11 01:15:00,1.10193,1.10276,1.10188,1.10274
2024-09-11 01:30:00,1.10274,1.10402,1.10274,1.1036
2024-09-11 01:45:00,1.1036,1.10396,1.10353,1.10368
2024-09-11 02:00:00,1.10369,1.10446,1.10368,1.10421
2024-09-11 02:15:00,1.1042,1.10432,1.10392,1.10404
2024-09-11 02:30:00,1.10403,1.10408,1.10341,1.10353
2024-09-11 02:45:00,1.10353,1.10358,1.1033,1.10333
2024-09-11 03:00:00,1.10332,1.10374,1.10318,1.10374
2024-09-11 03:15:00,1.10375,1.10396,1.10372,1.1039
2024-09-11 03:30:00,1.1039,1.10427,1.10388,1.10399
2024-09-11 03:45:00,1.10398,1.10401,1.10382,1.10388
2024-09-11 04:00:00,1.10387,1.10417,1.10382,1.10405
2024-09-11 04:15:00,1.10404,1.10445,1.10402,1.10429
2024-09-11 04:30:00,1.1043,1.10471,1.10424,1.10464
2024-09-11 04:45:00,1.10464,1.10471,1.10455,1.10467
2024-09-11 05:00:00,1.10468,1.1048,1.10463,1.1048
2024-09-11 05:15:00,1.1048,1.10516,1.10475,1.10505
2024-09-11 05:30:00,1.10504,1.1051,1.10463,1.10464
2024-09-11 05:45:00,1.10464,1.10469,1.10428,1.1044
2024-09-11 06:00:00,1.10439,1.10492,1.10417,1.10484
2024-09-11 06:15:00,1.10484,1.10491,1.10435,1.10439
2024-09-11 06:30:00,1.10438,1.10458,1.10422,1.10424
2024-09-11 06:45:00,1.10424,1.10461,1.10409,1.10454
2024-09-11 07:00:00,1.10453,1.10503,1.10414,1.10444
